Timestamp,Network_Type,Signal_dBm,Location,Download_Mbps,Upload_Mbps,Latency_ms
2025-09-02 01:58:30,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:30,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:33,LTE,-98.0,Unknown,0,0,0
2025-09-02 01:58:33,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:33,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:36,LTE,-98.0,Unknown,0,0,0
2025-09-02 01:58:36,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:36,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:47,LTE,-98.0,Unknown,0,0,0
2025-09-02 01:58:47,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:47,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:50,LTE,-98.0,Unknown,0,0,0
2025-09-02 01:58:50,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:50,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:53,LTE,-98.0,Unknown,0,0,0
2025-09-02 01:58:53,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:53,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:56,LTE,-98.0,Unknown,0,0,0
2025-09-02 01:58:56,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:58:56,LTE,-105.0,Unknown,0,0,0
2025-09-02 01:58:59,No Signal,,Unknown,0,0,0
2025-09-02 01:59:02,No Signal,,Unknown,0,0,0
2025-09-02 01:59:05,No Signal,,Unknown,0,0,0
2025-09-02 01:59:08,No Signal,,Unknown,0,0,0
2025-09-02 02:00:15,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:15,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:15,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:18,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:18,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:18,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:21,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:21,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:21,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:25,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:25,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:25,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:28,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:28,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:28,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:32,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:32,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:32,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:37,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:37,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:37,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:40,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:40,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:40,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:43,LTE,-98.0,Unknown,0,0,0
2025-09-02 02:00:43,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:00:43,LTE,-105.0,Unknown,0,0,0
2025-09-02 02:00:46,No Signal,,Unknown,0,0,0
2025-09-02 02:00:49,No Signal,,Unknown,0,0,0
2025-09-02 02:00:52,No Signal,,Unknown,0,0,0
2025-09-02 02:00:55,No Signal,,Unknown,0,0,0
2025-09-02 02:00:58,No Signal,,Unknown,0,0,0
2025-09-02 02:01:01,No Signal,,Unknown,0,0,0
2025-09-02 02:01:04,No Signal,,Unknown,0,0,0
2025-09-02 02:01:07,No Signal,,Unknown,0,0,0
2025-09-02 02:01:10,No Signal,,Unknown,0,0,0
2025-09-02 02:01:13,No Signal,,Unknown,0,0,0
2025-09-02 02:01:16,No Signal,,Unknown,0,0,0
2025-09-02 02:01:19,No Signal,,Unknown,0,0,0
2025-09-02 02:01:22,No Signal,,Unknown,0,0,0
2025-09-02 02:01:25,No Signal,,Unknown,0,0,0
2025-09-02 02:01:28,No Signal,,Unknown,0,0,0
2025-09-02 02:01:31,No Signal,,Unknown,0,0,0
2025-09-02 02:01:34,No Signal,,Unknown,0,0,0
2025-09-02 02:01:37,No Signal,,Unknown,0,0,0
2025-09-02 02:01:40,No Signal,,Unknown,0,0,0
2025-09-02 02:01:43,No Signal,,Unknown,0,0,0
2025-09-02 02:01:46,No Signal,,Unknown,0,0,0
2025-09-02 02:01:49,No Signal,,Unknown,0,0,0
2025-09-02 02:01:52,No Signal,,Unknown,0,0,0
2025-09-02 02:01:55,No Signal,,Unknown,0,0,0
2025-09-02 02:01:58,No Signal,,Unknown,0,0,0
2025-09-02 02:02:01,No Signal,,Unknown,0,0,0
2025-09-02 02:02:04,No Signal,,Unknown,0,0,0
2025-09-02 02:02:07,No Signal,,Unknown,0,0,0
2025-09-02 02:02:10,No Signal,,Unknown,0,0,0
2025-09-02 02:02:13,No Signal,,Unknown,0,0,0
2025-09-02 02:02:16,No Signal,,Unknown,0,0,0
2025-09-02 02:02:19,No Signal,,Unknown,0,0,0
2025-09-02 02:02:22,No Signal,,Unknown,0,0,0
2025-09-02 02:02:25,No Signal,,Unknown,0,0,0
2025-09-02 02:02:28,No Signal,,Unknown,0,0,0
2025-09-02 02:02:31,No Signal,,Unknown,0,0,0
2025-09-02 02:02:34,No Signal,,Unknown,0,0,0
2025-09-02 02:02:37,No Signal,,Unknown,0,0,0
2025-09-02 02:02:40,No Signal,,Unknown,0,0,0
2025-09-02 02:02:43,No Signal,,Unknown,0,0,0
2025-09-02 02:02:46,No Signal,,Unknown,0,0,0
2025-09-02 02:02:49,No Signal,,Unknown,0,0,0
2025-09-02 02:02:52,No Signal,,Unknown,0,0,0
2025-09-02 02:02:55,No Signal,,Unknown,0,0,0
2025-09-02 02:02:58,No Signal,,Unknown,0,0,0
2025-09-02 02:03:01,No Signal,,Unknown,0,0,0
2025-09-02 02:03:04,No Signal,,Unknown,0,0,0
2025-09-02 02:03:07,No Signal,,Unknown,0,0,0
2025-09-02 02:03:10,No Signal,,Unknown,0,0,0
2025-09-02 02:03:13,No Signal,,Unknown,0,0,0
2025-09-02 02:03:17,No Signal,,Unknown,0,0,0
2025-09-02 02:03:20,No Signal,,Unknown,0,0,0
2025-09-02 02:03:23,No Signal,,Unknown,0,0,0
2025-09-02 02:03:26,No Signal,,Unknown,0,0,0
2025-09-02 02:03:29,No Signal,,Unknown,0,0,0
2025-09-02 02:03:32,No Signal,,Unknown,0,0,0
2025-09-02 02:03:35,No Signal,,Unknown,0,0,0
2025-09-02 02:03:38,No Signal,,Unknown,0,0,0
2025-09-02 02:03:41,No Signal,,Unknown,0,0,0
2025-09-02 02:03:44,No Signal,,Unknown,0,0,0
2025-09-02 02:03:47,No Signal,,Unknown,0,0,0
2025-09-02 02:03:50,No Signal,,Unknown,0,0,0
2025-09-02 02:03:53,No Signal,,Unknown,0,0,0
2025-09-02 02:03:56,No Signal,,Unknown,0,0,0
2025-09-02 02:03:59,No Signal,,Unknown,0,0,0
2025-09-02 02:04:02,No Signal,,Unknown,0,0,0
2025-09-02 02:04:05,No Signal,,Unknown,0,0,0
2025-09-02 02:04:08,No Signal,,Unknown,0,0,0
2025-09-02 02:04:11,No Signal,,Unknown,0,0,0
2025-09-02 02:04:14,No Signal,,Unknown,0,0,0
2025-09-02 02:04:17,No Signal,,Unknown,0,0,0
2025-09-02 02:04:20,No Signal,,Unknown,0,0,0
2025-09-02 02:04:23,No Signal,,Unknown,0,0,0
2025-09-02 02:04:26,No Signal,,Unknown,0,0,0
2025-09-02 02:04:29,No Signal,,Unknown,0,0,0
2025-09-02 02:04:32,No Signal,,Unknown,0,0,0
2025-09-02 02:04:35,No Signal,,Unknown,0,0,0
2025-09-02 02:04:38,No Signal,,Unknown,0,0,0
2025-09-02 02:04:41,No Signal,,Unknown,0,0,0
2025-09-02 02:04:44,No Signal,,Unknown,0,0,0
2025-09-02 02:04:47,No Signal,,Unknown,0,0,0
2025-09-02 02:04:50,No Signal,,Unknown,0,0,0
2025-09-02 02:04:53,No Signal,,Unknown,0,0,0
2025-09-02 02:04:56,No Signal,,Unknown,0,0,0
2025-09-02 02:04:59,No Signal,,Unknown,0,0,0
2025-09-02 02:05:02,No Signal,,Unknown,0,0,0
2025-09-02 02:05:05,No Signal,,Unknown,0,0,0
2025-09-02 02:05:08,No Signal,,Unknown,0,0,0
2025-09-02 02:05:11,No Signal,,Unknown,0,0,0
2025-09-02 02:05:14,No Signal,,Unknown,0,0,0
2025-09-02 02:05:25,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:05:28,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:05:31,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:05:34,No Signal,,Unknown,0,0,0
2025-09-02 02:05:37,No Signal,,Unknown,0,0,0
2025-09-02 02:05:40,No Signal,,Unknown,0,0,0
2025-09-02 02:05:43,No Signal,,Unknown,0,0,0
2025-09-02 02:05:46,No Signal,,Unknown,0,0,0
2025-09-02 02:05:49,No Signal,,Unknown,0,0,0
2025-09-02 02:05:52,No Signal,,Unknown,0,0,0
2025-09-02 02:05:55,No Signal,,Unknown,0,0,0
2025-09-02 02:05:58,No Signal,,Unknown,0,0,0
2025-09-02 02:06:01,No Signal,,Unknown,0,0,0
2025-09-02 02:06:04,No Signal,,Unknown,0,0,0
2025-09-02 02:06:07,No Signal,,Unknown,0,0,0
2025-09-02 02:06:10,No Signal,,Unknown,0,0,0
2025-09-02 02:06:13,No Signal,,Unknown,0,0,0
2025-09-02 02:06:16,No Signal,,Unknown,0,0,0
2025-09-02 02:06:19,No Signal,,Unknown,0,0,0
2025-09-02 02:06:22,No Signal,,Unknown,0,0,0
2025-09-02 02:06:25,No Signal,,Unknown,0,0,0
2025-09-02 02:06:28,No Signal,,Unknown,0,0,0
2025-09-02 02:06:31,No Signal,,Unknown,0,0,0
2025-09-02 02:06:34,No Signal,,Unknown,0,0,0
2025-09-02 02:06:37,No Signal,,Unknown,0,0,0
2025-09-02 02:06:40,No Signal,,Unknown,0,0,0
2025-09-02 02:06:43,No Signal,,Unknown,0,0,0
2025-09-02 02:06:46,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:06:49,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:06:52,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:06:55,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:06:58,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:01,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:04,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:07,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:10,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:13,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:16,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:19,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:22,LTE,-107.0,Unknown,0,0,0
2025-09-02 02:07:25,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:28,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:31,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:34,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:37,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:40,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:43,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:46,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:50,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:53,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:56,LTE,-44.0,Unknown,0,0,0
2025-09-02 02:07:59,No Signal,,Unknown,0,0,0
2025-09-02 02:08:02,No Signal,,Unknown,0,0,0
2025-09-02 02:08:05,No Signal,,Unknown,0,0,0
2025-09-02 02:08:08,No Signal,,Unknown,0,0,0
2025-09-02 02:08:11,No Signal,,Unknown,0,0,0
2025-09-02 02:08:14,No Signal,,Unknown,0,0,0
2025-09-02 02:08:17,No Signal,,Unknown,0,0,0
2025-09-02 02:08:20,No Signal,,Unknown,0,0,0
2025-09-02 02:08:23,No Signal,,Unknown,0,0,0
2025-09-02 02:08:26,No Signal,,Unknown,0,0,0
2025-09-02 02:08:29,No Signal,,Unknown,0,0,0
2025-09-02 02:08:32,No Signal,,Unknown,0,0,0
2025-09-02 02:08:35,No Signal,,Unknown,0,0,0
2025-09-02 02:08:38,No Signal,,Unknown,0,0,0
2025-09-02 02:08:41,No Signal,,Unknown,0,0,0
2025-09-02 02:08:44,No Signal,,Unknown,0,0,0
2025-09-02 02:08:47,No Signal,,Unknown,0,0,0
2025-09-02 02:08:50,No Signal,,Unknown,0,0,0
2025-09-02 02:08:53,No Signal,,Unknown,0,0,0
2025-09-02 02:08:56,No Signal,,Unknown,0,0,0
2025-09-02 02:08:59,No Signal,,Unknown,0,0,0
2025-09-02 02:09:02,No Signal,,Unknown,0,0,0
2025-09-02 02:09:05,No Signal,,Unknown,0,0,0
2025-09-02 02:09:08,No Signal,,Unknown,0,0,0
2025-09-02 02:09:11,No Signal,,Unknown,0,0,0
2025-09-02 02:09:14,No Signal,,Unknown,0,0,0
2025-09-02 02:09:21,LTE,-108.0,Unknown,0,0,0
2025-09-02 02:09:21,LTE,-82.0,Unknown,0,0,0
2025-09-02 02:09:21,LTE,-109.0,Unknown,0,0,0
2025-09-02 02:09:21,LTE,-111.0,Unknown,0,0,0
2025-09-02 01:45:22,LTE,-100.0,Unknown,0,0,0
2025-09-02 01:45:25,LTE,-100.0,Unknown,0,0,0
2025-09-02 01:45:28,LTE,-100.0,Unknown,0,0,0
2025-09-02 01:45:31,LTE,-100.0,Unknown,0,0,0
2025-09-02 01:45:34,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:45:37,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:45:40,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:40,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:40,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:40,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:40,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:43,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:43,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:43,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:43,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:43,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:46,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:46,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:46,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:46,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:46,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:49,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:49,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:49,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:49,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:49,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:52,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:52,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:52,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:52,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:52,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:55,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:55,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:55,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:55,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:55,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:58,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:45:58,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:45:58,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:45:58,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:45:58,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:01,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:01,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:01,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:01,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:01,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:04,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:04,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:04,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:04,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:04,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:07,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:07,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:07,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:07,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:07,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:10,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:10,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:10,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:10,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:10,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:13,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:13,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:13,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:13,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:13,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:16,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:16,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:16,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:16,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:16,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:19,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:19,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:19,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:19,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:19,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:22,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:22,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:22,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:22,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:22,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:25,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:25,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:25,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:25,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:25,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:28,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:28,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:28,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:28,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:28,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:31,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:31,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:31,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:31,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:31,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:34,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:34,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:34,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:34,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:34,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:37,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:37,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:37,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:37,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:37,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:40,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:40,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:40,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:40,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:40,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:43,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:43,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:43,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:43,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:43,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:46,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:46,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:46,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:46,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:46,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:49,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:49,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:49,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:49,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:49,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:53,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:53,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:53,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:53,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:53,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:56,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:56,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:56,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:56,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:56,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:59,LTE,-107.0,Unknown,0,0,0
2025-09-02 01:46:59,LTE,-82.0,Unknown,0,0,0
2025-09-02 01:46:59,LTE,-109.0,Unknown,0,0,0
2025-09-02 01:46:59,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:46:59,LTE,-110.0,Unknown,0,0,0
2025-09-02 01:47:02,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:05,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:08,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:11,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:14,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:17,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:20,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:23,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:26,LTE,-44.0,Unknown,0,0,0
2025-09-02 01:47:29,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:29,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:29,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:29,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:32,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:32,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:32,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:32,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:35,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:35,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:35,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:35,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:38,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:38,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:38,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:38,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:41,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:41,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:41,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:41,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:44,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:44,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:44,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:44,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:47,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:47,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:47,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:47,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:50,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:50,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:50,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:50,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:53,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:53,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:53,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:53,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:56,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:56,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:56,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:56,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:47:59,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:59,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:47:59,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:47:59,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:48:02,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:02,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:48:02,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:02,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:48:05,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:05,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:48:05,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:05,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:48:08,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:08,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:48:08,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:08,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:48:11,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:11,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:48:11,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:11,LTE,-112.0,Unknown,0,0,0
2025-09-02 01:48:14,LTE,-108.0,Unknown,0,0,0
2025-09-02 01:48:14,LTE,-83.0,Unknown,0,0,0
2025-09-02 01:48:14,LTE,-108.0,Unknown,0,0,0
